Marke,Modell,Baujahr,Getriebe,Kilometerstand,Kraftstoffart,Verbrauch (l/100km),Motorgröße (l),Alter
2,78,2017,2,39770,2,3.66,1.5,6
2,61,2016,2,43371,1,5.67,2.0,7
2,99,2017,2,26761,2,3.66,1.5,6
2,61,2017,2,57905,2,3.17,1.5,6
2,99,2015,2,40256,2,4.33,2.0,8
2,60,2018,2,5360,1,3.58,1.0,5
2,110,2013,2,80600,2,4.08,2.0,10
2,55,2019,1,18568,1,5.16,1.0,4
2,60,2016,1,22437,1,4.91,1.6,7
2,99,2017,1,26415,2,4.33,2.0,6
2,61,2015,2,66304,1,3.83,1.0,8
2,99,2017,1,65471,2,4.33,2.0,6
2,55,2018,2,20507,1,4.5,1.0,5
2,60,2018,2,53912,1,3.58,1.0,5
2,99,2019,2,18357,1,6.0,1.5,4
2,61,2018,2,32041,1,4.58,1.5,5
2,99,2015,2,65825,2,3.91,2.0,8
2,55,2018,2,17232,1,4.33,1.0,5
2,60,2018,2,33569,1,3.58,1.0,5
2,60,2016,2,28976,1,4.33,1.2,7
2,56,2019,0,2666,2,5.82,2.0,4
2,61,2019,2,21664,1,3.91,1.0,4
2,60,2017,2,22506,1,3.58,1.0,6
2,61,2018,2,15288,1,4.08,1.0,5
2,99,2019,2,30085,2,6.0,2.0,4
2,60,2016,2,15388,1,3.58,1.0,7
2,60,2017,2,35880,1,3.58,1.0,6
2,61,2019,2,2488,1,3.91,1.0,4
2,77,2017,2,13069,1,4.33,1.0,6
2,60,2020,2,6215,1,4.74,1.0,3
2,60,2016,1,16497,1,4.08,1.0,7
2,61,2016,2,28187,1,6.41,2.3,7
2,61,2019,2,8449,1,3.91,1.0,4
2,61,2019,2,3334,1,3.91,1.0,4
2,60,2019,2,7354,1,4.83,1.1,4
2,61,2019,2,1802,1,3.91,1.0,4
2,61,2019,2,1853,1,3.91,1.0,4
2,61,2019,2,6195,1,3.91,1.0,4
2,99,2015,2,98015,2,4.91,2.0,8
2,60,2017,2,27490,1,3.66,1.1,6
2,60,2018,2,12314,1,3.58,1.0,5
2,60,2017,2,48872,1,3.58,1.0,6
2,61,2017,2,28251,2,3.17,1.5,6
2,99,2017,2,24492,2,4.33,2.0,6
2,60,2019,2,15328,1,3.99,1.0,4
2,99,2018,2,53478,2,3.66,1.5,5
2,60,2015,2,43508,1,3.75,1.0,8
2,60,2017,2,31370,1,4.33,1.2,6
2,60,2013,1,82214,1,4.91,1.6,10
2,61,2016,1,75053,2,3.5,1.5,7
2,110,2015,0,55105,1,5.41,1.5,8
2,61,2017,2,26472,1,5.67,2.0,6
2,60,2015,2,72077,1,4.33,1.2,8
2,60,2018,2,33528,1,4.25,1.1,5
2,60,2016,2,28496,1,3.58,1.0,7
2,60,2013,2,96265,1,4.33,1.2,10
2,99,2017,2,19078,2,3.91,2.0,6
2,60,2016,2,46019,1,3.58,1.0,7
2,60,2018,2,32814,1,4.16,1.0,5
2,110,2015,2,119076,2,3.58,2.0,8
2,60,2018,2,38698,1,3.58,1.0,5
2,61,2016,2,29869,2,3.17,1.5,7
2,60,2018,2,13915,1,4.25,1.1,5
2,60,2019,2,6356,1,4.83,1.1,4
2,60,2016,2,48066,1,3.58,1.0,7
2,61,2017,2,49591,1,5.67,2.0,6
2,99,2017,2,69586,2,4.33,2.0,6
2,60,2017,1,10005,1,4.91,1.6,6
2,73,2017,2,81184,2,4.16,2.0,6
2,60,2018,2,48077,1,3.58,1.0,5
2,60,2019,2,14704,1,4.16,1.0,4
2,99,2018,0,22101,1,6.16,1.5,5
2,99,2016,2,37890,2,3.91,2.0,7
2,61,2016,2,52654,2,3.17,1.5,7
2,110,2016,2,82300,2,3.66,2.0,7
2,61,2016,2,44680,1,3.91,1.0,7
2,61,2019,2,9108,1,3.91,1.0,4
2,60,2019,2,7356,1,3.99,1.0,4
2,61,2019,2,2758,1,3.91,1.0,4
2,61,2019,2,243,1,3.91,1.0,4
2,61,2017,0,41937,1,4.58,1.0,6
2,61,2018,2,16482,1,5.67,2.0,5
2,61,2017,2,17406,1,5.67,2.0,6
2,60,2016,2,18325,1,3.58,1.0,7
2,60,2015,2,67202,2,2.66,1.5,8
2,61,2015,2,132683,2,3.17,1.5,8
2,61,2019,2,16,1,3.91,1.0,4
2,99,2016,2,27022,2,3.66,1.5,7
2,60,2018,2,17099,1,3.58,1.0,5
2,60,2018,2,17179,1,3.66,1.1,5
2,162,2017,2,78571,2,5.25,2.0,6
2,60,2014,2,65979,2,3.08,1.5,9
2,60,2017,2,44335,1,4.91,1.6,6
2,55,2019,1,6,1,5.16,1.0,4
2,60,2017,2,38954,1,3.58,1.0,6
2,60,2016,2,52974,1,3.58,1.0,7
2,93,2017,2,5104,1,4.08,1.2,6
2,60,2018,2,19946,1,3.58,1.0,5
2,60,2018,2,20453,1,3.58,1.0,5
2,93,2017,2,47287,1,4.08,1.2,6
2,60,2017,2,50892,1,3.58,1.0,6
2,60,2016,2,47918,1,4.33,1.2,7
2,60,2019,2,12781,1,4.25,1.0,4
2,60,2014,2,122789,2,3.08,1.5,9
2,60,2018,2,24601,1,3.99,1.0,5
2,60,2017,2,39374,1,3.58,1.0,6
2,61,2017,2,8333,1,3.83,1.0,6
2,60,2018,2,22002,1,3.58,1.0,5
2,99,2018,2,17248,2,3.91,2.0,5
2,60,2017,2,20424,1,3.58,1.0,6
2,61,2017,0,39873,1,5.08,1.5,6
2,99,2017,2,58436,2,3.66,1.5,6
2,61,2017,2,25306,1,3.91,1.0,6
2,61,2017,2,87919,2,3.5,2.0,6
2,60,2018,2,25574,1,5.84,1.5,5
2,60,2018,2,24022,1,3.58,1.0,5
2,55,2014,2,97173,2,3.83,1.5,9
2,60,2017,2,31496,1,3.58,1.0,6
2,30,2017,2,22384,2,3.17,1.5,6
2,60,2018,2,10975,1,4.25,1.1,5
2,60,2019,2,11009,1,5.84,1.5,4
2,61,2019,0,17186,2,4.33,1.5,4
2,60,2019,2,7826,1,4.25,1.0,4
2,60,2017,2,26087,1,4.33,1.2,6
2,93,2018,2,10159,1,4.08,1.2,5
2,60,2018,2,12874,1,3.75,1.0,5
2,111,2016,2,19312,1,11.25,5.0,7
2,60,2018,2,16618,1,3.66,1.1,5
2,93,2017,2,18507,1,4.08,1.2,6
2,60,2018,2,39501,1,3.58,1.0,5
2,99,2019,2,15105,2,4.91,2.0,4
2,99,2019,2,14791,1,6.66,1.5,4
2,99,2019,2,30619,2,4.91,2.0,4
2,61,2017,2,53423,2,3.17,1.5,6
2,55,2019,1,8,1,5.16,1.0,4
2,60,2018,2,20105,1,3.99,1.0,5
2,61,2015,2,84765,2,3.5,1.6,8
2,61,2019,2,13978,2,3.75,1.5,4
2,61,2016,2,5029,1,3.91,1.0,7
2,99,2015,2,66613,1,5.16,1.5,8
2,61,2019,2,17218,1,4.67,1.5,4
2,61,2019,0,16659,2,4.74,2.0,4
2,110,2018,1,35519,2,3.99,2.0,5
2,61,2019,2,6075,1,6.82,2.3,4
2,73,2017,2,60533,2,4.16,2.0,6
2,30,2015,2,37442,2,3.16,1.5,8
2,60,2017,2,37874,1,3.58,1.0,6
2,60,2017,2,16727,1,3.58,1.0,6
2,99,2019,2,6437,2,6.0,2.0,4
2,60,2017,2,22989,1,3.75,1.0,6
2,60,2018,2,6012,1,3.66,1.1,5
2,60,2017,1,20025,1,4.08,1.0,6
2,60,2016,2,31732,1,3.58,1.0,7
2,60,2013,2,35067,1,4.33,1.2,10
2,61,2018,2,20921,1,3.99,1.0,5
2,61,2016,2,32843,1,3.91,1.0,7
2,60,2017,2,71364,1,3.58,1.0,6
2,60,2018,2,32328,1,3.58,1.0,5
2,60,2016,2,56713,1,3.58,1.0,7
2,60,2018,2,27984,1,3.58,1.0,5
2,56,2018,1,40668,2,4.91,2.0,5
2,34,2016,2,63343,2,3.66,2.0,7
2,93,2019,2,17,1,5.41,1.2,4
2,55,2018,2,15457,1,4.33,1.0,5
2,99,2019,2,14809,1,6.0,1.5,4
2,60,2017,2,12670,1,3.58,1.0,6
2,60,2014,2,68050,1,4.91,1.6,9
2,60,2019,2,6488,1,4.16,1.0,4
2,60,2019,2,19125,1,3.99,1.0,4
2,99,2018,2,29888,2,3.66,1.5,5
2,99,2017,2,22508,2,3.91,2.0,6
2,60,2019,2,20660,1,4.16,1.0,4
2,34,2015,2,46847,2,3.41,1.5,8
2,34,2017,2,48029,2,3.41,1.5,6
2,60,2017,1,20417,1,4.33,1.0,6
2,61,2017,2,88352,2,3.17,1.5,6
2,60,2017,2,10018,1,3.58,1.0,6
2,61,2017,2,45727,2,3.17,1.5,6
2,56,2017,1,35333,2,4.91,2.0,6
2,60,2018,2,19876,1,3.58,1.0,5
2,61,2017,2,5857,1,3.91,1.0,6
2,55,2017,2,35873,1,4.5,1.0,6
2,61,2018,2,24674,1,3.83,1.0,5
2,111,2016,2,61673,1,6.84,2.3,7
2,99,2017,2,10042,1,5.16,1.5,6
2,60,2018,2,11461,1,3.66,1.1,5
2,61,2018,2,16803,2,3.17,1.5,5
2,55,2018,2,31874,1,4.33,1.0,5
2,61,2018,2,50866,2,3.17,1.5,5
2,61,2017,2,46326,2,3.5,2.0,6
2,61,2019,2,8006,1,3.99,1.0,4
2,61,2016,2,68099,1,3.91,1.0,7
2,56,2016,2,72335,2,4.83,2.0,7
2,55,2019,2,9493,1,4.58,1.0,4
2,60,2018,2,9524,1,4.25,1.1,5
2,61,2016,2,73923,2,3.17,1.5,7
2,60,2016,2,44945,2,3.0,1.5,7
2,61,2015,1,32902,1,5.25,1.6,8
2,60,2018,2,13091,1,3.58,1.0,5
2,61,2015,2,32215,1,3.91,1.0,8
2,60,2017,2,19798,1,3.58,1.0,6
2,60,2014,2,30545,1,3.58,1.0,9
2,99,2017,2,30854,2,3.91,2.0,6
2,60,2018,2,37090,1,3.58,1.0,5
2,93,2018,2,28250,1,4.33,1.2,5
2,60,2019,2,28477,1,4.16,1.0,4
2,93,2017,2,17942,1,4.08,1.2,6
2,55,2016,2,40931,1,4.5,1.0,7
2,60,2017,2,30142,1,3.58,1.0,6
2,61,2017,2,33897,2,3.17,1.5,6
2,99,2018,2,21169,2,3.91,2.0,5
2,60,2018,2,15930,1,3.58,1.0,5
2,60,2018,2,9224,1,4.25,1.1,5
2,60,2017,2,55168,1,3.58,1.0,6
2,60,2019,2,12205,1,3.99,1.0,4
2,56,2019,1,2447,2,6.32,2.0,4
2,34,2017,2,47211,2,3.41,1.5,6
2,99,2019,2,23134,2,4.91,2.0,4
2,99,2019,2,12805,1,6.84,1.5,4
2,60,2018,2,10396,1,3.66,1.1,5
2,55,2017,2,65759,2,3.66,1.5,6
2,60,2013,2,46200,1,3.58,1.0,10
2,60,2019,2,56,1,4.83,1.1,4
2,61,2017,2,23422,2,3.17,1.5,6
2,61,2019,2,19920,1,3.91,1.0,4
2,55,2018,2,13244,1,4.33,1.0,5
2,60,2018,2,39295,1,3.58,1.0,5
2,60,2018,2,25697,1,3.66,1.1,5
2,60,2018,2,11448,1,3.66,1.1,5
2,61,2018,2,19387,1,4.08,1.0,5
2,99,2017,2,8865,2,3.91,2.0,6
2,61,2018,2,22392,1,3.83,1.0,5
2,60,2018,2,24077,1,3.58,1.0,5
2,61,2017,2,20634,1,4.08,1.0,6
2,60,2017,2,31744,1,3.58,1.0,6
2,60,2018,2,9297,1,3.66,1.1,5
2,61,2017,2,19643,1,3.91,1.0,6
2,99,2017,2,21529,2,3.66,1.5,6
2,61,2018,2,22199,1,3.91,1.0,5
2,60,2018,2,16452,1,3.91,1.0,5
2,60,2018,2,36173,1,3.99,1.0,5
2,60,2017,2,54411,1,4.33,1.2,6
2,60,2018,2,7834,1,3.66,1.1,5
2,55,2015,2,51143,1,5.25,1.5,8
2,61,2019,2,14073,1,3.99,1.0,4
2,60,2017,2,32441,1,4.33,1.2,6
2,60,2018,2,28124,1,3.66,1.1,5
2,60,2018,2,49263,1,3.58,1.0,5
2,60,2016,2,42064,1,4.33,1.2,7
2,93,2017,2,16244,1,4.08,1.2,6
2,61,2018,2,15093,1,3.83,1.0,5
2,61,2019,2,13668,1,3.91,1.0,4
2,60,2017,2,8864,1,3.58,1.0,6
2,61,2018,2,28742,1,4.08,1.0,5
2,55,2018,2,35540,1,4.33,1.0,5
2,61,2013,2,120751,1,3.99,1.0,10
2,60,2018,2,18480,1,3.58,1.0,5
2,61,2019,2,15000,1,3.91,1.0,4
2,60,2017,2,27175,1,4.33,1.2,6
2,55,2017,2,26848,1,4.41,1.0,6
2,60,2017,2,35469,1,3.58,1.0,6
2,99,2017,2,25340,2,3.66,1.5,6
2,61,2018,2,26663,1,4.08,1.0,5
2,60,2018,2,18750,1,3.58,1.0,5
2,61,2017,2,19138,1,3.91,1.0,6
2,61,2017,2,33866,1,3.83,1.0,6
2,60,2017,2,24494,1,3.66,1.1,6
2,60,2017,2,18541,1,3.66,1.1,6
2,60,2017,2,40027,1,3.66,1.1,6
2,61,2018,2,12370,1,3.91,1.0,5
2,61,2017,2,34015,1,3.83,1.0,6
2,99,2017,2,31292,2,4.33,2.0,6
2,61,2017,2,23457,1,3.91,1.0,6
2,60,2017,2,25979,1,4.33,1.2,6
2,60,2018,2,13500,1,3.58,1.0,5
2,61,2018,2,31048,1,4.08,1.0,5
2,61,2019,2,7279,1,3.91,1.0,4
2,60,2018,2,33265,1,3.58,1.0,5
2,60,2018,2,11188,1,3.58,1.0,5
2,60,2018,2,25260,1,3.58,1.0,5
2,60,2018,2,34077,1,3.58,1.0,5
2,61,2018,2,20805,1,4.08,1.0,5
2,60,2018,2,19112,1,3.58,1.0,5
2,60,2014,2,84157,2,3.0,1.6,9
2,60,2015,2,34998,1,4.33,1.2,8
2,61,2018,2,28540,1,4.08,1.0,5
2,61,2018,2,26647,1,3.91,1.0,5
2,60,2018,2,20985,1,3.66,1.1,5
2,55,2019,2,12568,1,4.41,1.0,4
2,92,2014,2,52118,1,4.08,1.2,9
2,60,2017,2,30899,1,3.58,1.0,6
2,60,2018,2,33002,1,3.66,1.1,5
2,60,2014,2,44842,1,4.91,1.6,9
2,61,2017,2,31681,1,3.83,1.0,6
2,61,2017,2,42546,1,3.83,1.0,6
2,60,2017,2,12853,1,4.33,1.2,6
2,61,2017,2,15557,1,3.83,1.0,6
2,60,2018,2,18776,1,3.66,1.1,5
2,60,2018,2,25239,1,3.66,1.1,5
2,99,2017,2,28467,2,3.66,1.5,6
2,61,2018,2,32399,1,5.67,2.0,5
2,60,2018,2,13286,1,3.58,1.0,5
2,60,2018,2,23435,1,3.66,1.1,5
2,60,2018,2,31681,1,3.58,1.0,5
2,60,2018,2,17453,1,3.66,1.1,5
2,60,2018,2,12374,1,3.66,1.1,5
2,61,2018,2,32494,1,3.83,1.0,5
2,60,2018,2,26377,1,3.66,1.1,5
2,61,2018,2,28652,1,4.08,1.0,5
2,99,2018,2,57664,2,3.66,1.5,5
2,30,2017,2,27041,1,4.16,1.0,6
2,60,2017,2,29370,1,3.66,1.1,6
2,60,2018,2,21684,1,3.58,1.0,5
2,61,2018,2,6345,1,4.08,1.0,5
2,61,2018,2,11698,1,3.83,1.0,5
2,60,2018,2,16268,1,3.66,1.1,5
2,61,2018,2,22276,1,4.08,1.0,5
2,61,2018,2,11675,1,4.08,1.0,5
2,60,2016,2,26426,1,3.58,1.0,7
2,60,2017,1,29500,1,4.33,1.0,6
2,61,2017,2,25945,1,3.91,1.0,6
2,60,2017,2,21130,1,3.58,1.0,6
2,61,2017,2,14347,1,3.83,1.0,6
2,61,2016,2,48416,2,3.17,1.5,7
2,60,2018,2,9311,1,3.66,1.1,5
2,61,2018,2,34708,1,4.08,1.0,5
2,55,2018,2,17406,1,4.33,1.0,5
2,60,2015,2,49730,1,4.33,1.2,8
2,60,2018,2,13130,1,3.58,1.0,5
2,55,2018,2,10249,1,4.33,1.0,5
2,60,2018,2,17631,1,3.58,1.0,5
2,61,2018,2,39261,1,4.08,1.0,5
2,60,2017,2,48566,1,3.66,1.1,6
2,60,2018,2,26716,1,3.91,1.0,5
2,99,2017,2,28013,2,3.66,1.5,6
2,61,2017,2,41492,1,3.91,1.0,6
2,61,2017,2,10172,1,3.83,1.0,6
2,61,2017,2,112883,2,3.17,1.5,6
2,60,2018,2,10182,1,3.66,1.1,5
2,61,2018,2,24510,1,4.08,1.0,5
2,55,2015,2,46646,1,5.25,1.5,8
2,60,2018,2,9860,1,3.75,1.0,5
2,61,2018,2,8127,1,4.08,1.0,5
2,60,2018,2,32421,1,3.58,1.0,5
2,99,2018,2,26206,2,4.33,1.5,5
2,60,2018,2,12671,1,5.84,1.5,5
2,60,2017,2,8468,1,4.33,1.2,6
2,61,2017,2,30056,1,3.91,1.0,6
2,61,2017,2,28948,1,5.67,2.0,6
2,61,2017,2,31251,1,3.91,1.0,6
2,61,2017,2,48186,1,3.83,1.0,6
2,60,2017,2,9343,1,4.33,1.2,6
2,60,2018,2,15808,1,3.66,1.1,5
2,60,2018,2,20720,1,3.66,1.1,5
2,61,2018,2,24125,1,3.91,1.0,5
2,99,2018,2,12317,1,5.16,1.5,5
2,60,2018,2,10834,1,3.99,1.0,5
2,60,2018,2,23263,1,3.66,1.1,5
2,60,2017,2,27402,1,3.66,1.1,6
2,61,2017,2,39737,1,5.67,2.0,6
2,60,2017,2,17483,1,3.66,1.1,6
2,61,2017,2,28057,1,3.91,1.0,6
2,61,2017,2,53549,1,3.91,1.0,6
2,60,2017,2,16830,1,3.66,1.1,6
2,110,2017,0,15515,4,4.16,2.0,6
2,61,2016,2,45335,1,6.41,2.3,7
2,61,2017,2,3175,1,6.41,2.3,6
2,99,2017,2,28898,2,3.91,2.0,6
2,30,2013,2,33604,2,3.33,1.6,10
2,61,2019,2,6263,2,2.91,1.5,4
2,60,2018,2,20890,1,3.58,1.0,5
2,73,2018,0,14287,2,4.5,2.0,5
2,99,2017,2,35629,2,3.66,1.5,6
2,61,2017,2,10216,1,3.83,1.0,6
2,61,2018,2,13434,1,3.91,1.0,5
2,60,2017,2,33020,1,4.33,1.2,6
2,60,2017,2,19996,1,3.75,1.0,6
2,61,2018,2,21869,1,3.91,1.0,5
2,60,2018,2,16304,1,3.58,1.0,5
2,55,2018,2,15124,1,4.33,1.0,5
2,60,2018,2,15473,1,3.66,1.1,5
2,61,2018,2,11461,1,5.67,2.0,5
2,61,2018,2,16996,1,3.91,1.0,5
2,61,2018,2,29946,1,3.99,1.0,5
2,93,2017,2,44923,1,4.08,1.2,6
2,60,2014,1,46480,1,4.91,1.6,9
2,60,2017,2,16037,1,4.33,1.2,6
2,99,2017,2,31774,2,3.91,2.0,6
2,61,2018,2,21867,1,4.08,1.0,5
2,61,2018,2,18510,1,3.83,1.0,5
2,60,2015,2,59690,1,3.58,1.0,8
2,60,2017,2,28350,1,4.33,1.2,6
2,99,2017,2,21590,2,3.91,2.0,6
2,60,2017,2,51181,1,4.33,1.2,6
2,60,2017,2,23314,1,4.33,1.2,6
2,55,2018,2,23927,1,4.33,1.0,5
2,34,2019,0,22220,2,4.16,1.5,4
2,60,2015,1,37753,1,4.91,1.6,8
2,99,2018,0,53785,2,4.33,2.0,5
2,30,2013,2,106939,1,4.08,1.0,10
2,60,2014,2,80368,2,3.0,1.6,9
2,99,2017,2,27415,2,4.33,2.0,6
2,110,2015,2,88196,2,3.41,2.0,8
2,60,2016,0,4625,1,4.08,1.0,7
2,61,2018,2,15829,2,3.5,2.0,5
2,55,2017,2,23422,1,4.41,1.0,6
2,55,2014,2,26269,2,3.83,1.5,9
2,61,2018,2,13334,1,3.91,1.0,5
2,55,2017,2,51001,1,4.41,1.0,6
2,99,2017,2,41763,2,3.91,2.0,6
2,55,2019,2,12366,1,4.58,1.0,4
2,60,2018,2,20100,1,3.66,1.1,5
2,60,2019,2,5930,1,4.16,1.0,4
2,60,2019,2,12512,1,4.25,1.1,4
2,60,2017,2,28858,1,4.33,1.2,6
2,60,2018,2,12020,1,3.66,1.1,5
2,60,2018,2,24886,1,3.66,1.1,5
2,61,2017,2,55692,1,3.91,1.0,6
2,60,2017,2,44800,1,4.33,1.2,6
2,61,2017,2,30545,1,3.83,1.0,6
2,61,2017,2,26628,1,3.83,1.0,6
2,93,2017,2,39311,1,4.08,1.2,6
2,99,2017,2,46558,2,3.66,1.5,6
2,60,2018,2,18026,1,3.99,1.0,5
2,60,2018,2,59183,1,3.58,1.0,5
2,93,2017,2,29056,1,4.08,1.2,6
2,61,2018,1,25722,2,3.5,1.5,5
2,55,2017,2,16307,1,4.5,1.0,6
2,93,2018,2,21962,1,4.08,1.2,5
2,99,2017,2,43341,2,4.33,2.0,6
2,99,2019,2,17524,2,5.16,1.5,4
2,55,2018,2,17145,1,4.33,1.0,5
2,135,2016,2,25797,2,4.16,2.0,7
2,99,2016,2,56304,2,4.33,2.0,7
2,93,2018,2,14794,1,4.08,1.2,5
2,61,2014,2,40977,2,3.5,1.6,9
2,60,2018,2,29706,1,3.58,1.0,5
2,60,2018,2,21801,1,3.58,1.0,5
2,60,2016,2,67906,1,3.75,1.0,7
2,60,2019,2,10716,1,3.99,1.0,4
2,60,2019,2,9092,1,3.99,1.0,4
2,61,2017,2,27358,1,5.67,2.0,6
2,34,2016,1,33900,2,3.66,1.5,7
2,55,2019,2,24944,1,4.41,1.0,4
2,99,2018,2,9656,2,3.66,1.5,5
2,55,2017,2,33979,1,4.41,1.0,6
2,55,2014,2,31657,1,4.41,1.0,9
2,60,2017,2,41842,1,3.66,1.1,6
2,60,2013,2,99779,1,4.91,1.6,10
2,34,2013,2,117380,2,3.83,1.6,10
2,99,2016,2,52464,2,4.33,2.0,7
2,61,2015,1,69925,1,5.25,1.6,8
2,60,2014,2,67009,1,4.33,1.2,9
2,60,2018,2,15451,1,3.58,1.0,5
2,60,2014,2,44644,1,3.58,1.0,9
2,60,2017,2,20533,1,4.33,1.2,6
2,61,2018,2,19601,1,4.08,1.0,5
2,60,2016,2,20831,1,4.33,1.2,7
2,61,2018,2,31201,1,3.91,1.0,5
2,55,2018,2,26066,1,4.33,1.0,5
2,60,2018,2,17667,1,3.58,1.0,5
2,61,2018,2,17308,1,4.08,1.0,5
2,93,2018,2,16717,1,4.08,1.2,5
2,60,2013,2,62135,1,3.58,1.0,10
2,61,2018,2,35123,2,3.17,1.5,5
2,61,2018,2,12174,2,3.17,1.5,5
2,60,2013,2,22480,1,4.33,1.2,10
2,55,2017,2,38910,1,4.5,1.0,6
2,99,2017,2,30620,2,3.66,1.5,6
2,60,2013,2,102811,1,4.33,1.2,10
2,77,2016,2,20193,2,3.66,1.5,7
2,60,2020,2,16,1,4.25,1.0,3
2,61,2018,2,12741,1,3.99,1.0,5
2,60,2017,2,26127,1,3.58,1.0,6
2,93,2018,2,14484,1,4.91,1.2,5
2,55,2017,2,53711,2,3.66,1.5,6
2,99,2019,1,2217,2,5.57,2.0,4
2,55,2019,2,5161,1,4.41,1.0,4
2,61,2019,2,14459,1,3.91,1.0,4
2,60,2019,1,2035,1,4.83,1.0,4
2,60,2016,2,41178,1,3.58,1.0,7
2,61,2017,2,43141,1,3.91,1.0,6
2,60,2018,2,27580,1,3.58,1.0,5
2,60,2017,2,39095,1,4.33,1.2,6
2,60,2015,2,69911,2,2.66,1.5,8
2,61,2015,2,50407,1,5.67,2.0,8
2,60,2016,2,15964,2,3.0,1.5,7
2,60,2015,2,49149,1,4.33,1.2,8
2,55,2016,2,18990,1,4.41,1.0,7
2,60,2013,2,43967,1,3.58,1.0,10
2,61,2014,2,83663,2,3.5,1.6,9
2,60,2018,2,45983,1,4.16,1.0,5
2,60,2015,2,48291,1,3.75,1.0,8
2,60,2016,0,31259,1,4.08,1.0,7
2,61,2016,2,54685,2,3.17,1.5,7
2,61,2017,2,42721,1,3.83,1.0,6
2,60,2018,1,56981,1,4.33,1.0,5
2,60,2018,2,47668,1,3.58,1.0,5
2,60,2018,1,6780,1,4.33,1.0,5
2,99,2014,2,63065,2,3.91,2.0,9
2,56,2017,2,22250,2,4.83,2.0,6
2,99,2015,2,73054,2,3.91,2.0,8
2,60,2018,2,36203,1,3.66,1.1,5
2,60,2017,2,26335,1,3.58,1.0,6
2,60,2017,2,23440,1,3.58,1.0,6
2,34,2017,2,39979,1,4.25,1.0,6
2,61,2017,2,36815,2,3.17,1.5,6
2,60,2017,2,39629,1,3.58,1.0,6
2,60,2013,2,54334,1,4.33,1.2,10
2,61,2016,2,50245,1,3.83,1.0,7
2,73,2017,1,65632,2,4.5,2.0,6
2,99,2017,0,8111,1,6.16,1.5,6
2,61,2017,1,50050,1,4.58,1.0,6
2,60,2017,2,28892,1,4.33,1.2,6
2,60,2016,2,25733,1,3.58,1.0,7
2,61,2017,2,22860,1,3.91,1.0,6
2,61,2017,2,15468,1,4.08,1.0,6
2,60,2017,2,16717,1,3.58,1.0,6
2,60,2017,2,31168,1,3.66,1.1,6
2,61,2017,2,27305,1,5.67,2.0,6
2,60,2019,2,10879,1,5.84,1.5,4
2,61,2018,2,17005,1,3.91,1.0,5
2,110,2015,2,17057,1,4.83,1.5,8
2,60,2018,2,29798,1,3.66,1.1,5
2,61,2018,2,30733,1,3.91,1.0,5
2,61,2017,2,44239,1,3.83,1.0,6
2,60,2018,2,19741,1,3.58,1.0,5
2,61,2018,2,22311,1,3.91,1.0,5
2,60,2013,1,60472,1,4.91,1.6,10
2,99,2017,1,29726,2,4.33,2.0,6
2,61,2019,2,26409,1,3.91,1.0,4
2,61,2018,2,14971,1,4.08,1.0,5
2,61,2019,0,6704,2,3.66,2.0,4
2,99,2017,2,38242,2,4.33,2.0,6
2,61,2018,2,6073,1,5.67,2.0,5
2,60,2019,2,18811,1,3.99,1.0,4
2,61,2017,2,38646,2,3.17,1.5,6
2,60,2013,1,40153,1,4.91,1.6,10
2,110,2017,2,71544,2,3.58,2.0,6
2,61,2019,2,29681,1,3.99,1.0,4
2,61,2017,2,35659,1,3.91,1.0,6
2,61,2013,2,59548,1,3.99,1.0,10
2,61,2016,2,32280,2,3.17,1.5,7
2,93,2018,2,20921,1,4.08,1.2,5
2,135,2017,2,45246,2,4.16,2.0,6
2,61,2019,2,11003,1,3.91,1.0,4
2,61,2018,2,14410,1,3.91,1.0,5
2,60,2015,2,48893,1,4.33,1.2,8
2,93,2018,2,16944,1,4.08,1.2,5
2,99,2017,2,70981,2,3.91,2.0,6
2,99,2017,0,13269,1,6.16,1.5,6
2,99,2018,2,31235,2,4.33,1.5,5
2,99,2019,2,12342,1,6.84,1.5,4
2,61,2017,2,80051,2,3.17,1.5,6
2,61,2016,2,65208,2,3.17,1.5,7
2,99,2014,2,56664,1,5.5,1.6,9
2,60,2016,2,43700,1,3.75,1.0,7
2,60,2017,2,17062,1,4.33,1.2,6
2,55,2017,2,58840,1,4.5,1.0,6
2,61,2016,2,40756,1,3.91,1.0,7
2,60,2018,2,87548,1,3.66,1.1,5
2,60,2018,2,13254,1,3.66,1.1,5
2,30,2017,2,23419,1,4.99,1.4,6
2,61,2016,2,56326,1,5.67,2.0,7
2,30,2014,1,33876,1,5.33,1.6,9
2,30,2017,2,11260,1,4.99,1.4,6
2,77,2017,2,24737,1,4.33,1.0,6
2,61,2018,2,6783,1,3.99,1.0,5
2,93,2016,2,21013,1,4.08,1.2,7
2,61,2016,2,16885,1,3.91,1.0,7
2,55,2016,2,42869,1,5.25,1.5,7
2,60,2017,2,55107,1,3.58,1.0,6
2,30,2013,2,72676,1,4.99,1.4,10
2,55,2015,2,34481,1,5.25,1.5,8
2,30,2017,2,19706,1,4.16,1.0,6
2,30,2015,2,66311,1,4.08,1.0,8
2,60,2015,2,25958,1,3.58,1.0,8
2,61,2018,2,13660,2,3.33,2.0,5
2,34,2016,1,24679,2,3.99,2.0,7
2,77,2015,2,41792,2,3.66,1.5,8
2,60,2018,2,9958,1,4.25,1.1,5
